publisher=AFP	abstract=<d> <p> <s> 食品 添加剂 你 了解 多 </s> </p> </d>	article=<d> <p> <s> 除了 增加 食物 的 风味 之外 </s> <s>  食品 添加剂 还有 其他 的 作用 比如 防腐 很多 人 听到 防腐 两个 字 就 会 为 之色变 没有 记错 的话 </s> <s>  很多年 前 </s> <s>  食品包装 上 的 配料表 上 都 会 赫然 写 着 防腐剂 三个 字 随着 消费者 对 健康 的 关注度 越来越 高 </s> <s>  防腐剂 这 三个 字 不再 出现 </s> <s>  代之以 山梨酸钾 山梨酸 苯甲酸钠 等 但 其实 </s
publisher=AFP	abstract=<d> <p> <s> 多地 楼市 密集 微调 民众 担忧 市场 反 </s> </p> </d>	article=<d> <p> <s> 房价 大幅 反弹 的 因素 不 存在  近日 </s> <s>  网络 上 疯传 的 一则 降低 首付 </s> <s>  开启 楼市 微调 的 消息 将 湖南 推向 了 风口浪尖 ５ 月 ３ １ 日 </s> <s>  湖南省 发展 改革 委 紧急 公告 澄清 </s> <s>  才 令 这场 风波 戛然而止 在 江苏 扬州 辽宁 营口 之后 </s> <s>  楼市 微调 的 猜测 在 多 地 骤然 而 起 虽然 大 范围 的 涨价 势头 尚未 出现 </s> 
publisher=AFP	abstract=<d> <p> <s> 农行 ２ 万 存款 变 保单 退回 须 赔 违约金 逾 ６ 千 </s> </p> </d>	article=<d> <p> <s> 存款 变 保险 想 退 有点 难  在 银行 存 了 ２ 万元 的 存款 </s> <s>  到期 取钱 时 </s> <s>  却 被 告知 自己 当初 办理 的 是 保险业务 </s> <s>  再 细看 </s> <s>  手中 的 存单 确是 一张 保单 想取 钱 还 得 向 所 投保 的 保险公司 交纳 ６ ０ ０ ０ 余元 违约金 </s> <s>  ６ 月 ８ 日 </s> <s>  遭遇 这一 事件 的 洛阳 市民 张女士 向 东方 今报 记者 进行
publisher=AFP	abstract=<d> <p> <s> 第五个 国家级 新区 有望 落户 大连 １ ０ 股 最大 赢 </s> </p> </d>	article=<d> <p> <s> 第五个 国家级 新区 有望 落户 大连  中国 证券报 记者 近日 获悉 </s> <s>  有关 在 大连 设立 国家级 新区 的 实施 意见 在 部委 层面 征求意见 后 </s> <s>  近期 有望 上报 继 上海浦东新区 天津 滨海新区 重庆 两江 新区 和 浙江 舟山群岛 新区 之后 </s> <s>  第五个 国家级 新区 有望 落户 大连  分析 人士 表示 </s> <s>  大连 如果 成立 国家级 新区 </s> <s>  将 获得 财政金融
publisher=AFP	abstract=<d> <p> <s> 理财 从 儿童 做起 ６ 招教 您 的 孩子 学习 理 </s> </p> </d>	article=<d> <p> <s> 儿童 理财 的 习惯 一般 从 １ ０ 岁 开始 </s> <s>  家长 们 应该 怎样 教导 孩子 有效 地 理财  有 研究 显示 </s> <s>  良好 的 理财 习惯 并不一定 靠 天生 遗传 而 来 </s> <s>  儿童 理财 的 习惯 一般 是从 １ ０ 岁 开始 养成 的 儿童 通常 没有 主动 理财 的 意识 </s> <s>  他们 从 其他 小朋友 那里 或者 电视 网络 上 接触 到 的 模糊 理财 印象 比 从 学校 接触 的 要 多
publisher=AFP	abstract=<d> <p> <s> 房贷利率 走低 经济 回暖 纽约 华人 再 掀 购房 </s> </p> </d>	article=<d> <p> <s> 中新网 ６ 月 ８ 日电 据 美国 《 世界日报 》 报道 </s> <s>  随着 春季 房贷利率 走低 </s> <s>  经济 开始 逐渐 回暖 </s> <s>  纽约 房市 也 呈现 一派 繁荣景象 有 业内人士 表示 </s> <s>  感觉 今年 华人 购房 比 去年同期 增加 三成 </s> <s>  有 不少 人 都 是 首次 购屋  客户 中有 不少 闽籍 乡亲 的 律师 陈恒 当地 时间 ５ 日 指出 </s> <s>  对于 许多 分散 在 
publisher=AFP	abstract=<d> <p> <s> 食品 添加剂 你 了解 多 </s> </p> </d>	article=<d> <p> <s> 定义 添加剂 的 好 与 坏 是 一件 非常 困难 的 事情 因为 它 既 对 我们 有 不小 的 贡献 </s> <s>  比如 增加 生活 便捷 度 </s> <s>  满足 我们 对 食物 多样性 的 追求 ； 当然 也 有 不好 的 地方 </s> <s>  比如 遮盖 食物 的 真相 </s> <s>  以及 滥用 食品 添加剂 带来 的 不良后果 当然 </s> <s>  我们 也 并不需要 过于 惊慌 添加剂 并非 毒药 </s> <s>  所有 的 食
publisher=AFP	abstract=<d> <p> <s> 烟台 食品安全 新规 ： 种植 环节 出 问题 农业部门 负 </s> </p> </d>	article=<d> <p> <s> 烟台 出台 文件 加强 食品安全 工作 农药 残留 中央 厨房 卫生 等 热点话题 均 被 提及 </s> <s>  ６ 月 １ ５ 日 实施  本报 ６ 月 １ ２ 日讯用 农药 和 有毒 有害 化学物质 的 行为 </s> <s>  将 由 农业部门 负责 监管 农业部门 还要 负责 种植业 农产品 质量 安全 监测 风险 评估 和 信息 发布 </s> <s>  依法查处 农药 生产 经营 和 使用 中 的 违法行为 等 另外 根据 规定 </s> <s>  
publisher=AFP	abstract=<d> <p> <s> 大连 有望 设立 第五个 国家级 新区 带动 东北 振 </s> </p> </d>	article=<d> <p> <s> 本报记者 联合 报道  中国 证券报 记者 近日 获悉 </s> <s>  有关 在 大连 设立 国家级 新区 的 实施 意见 在 部委 层面 征求意见 后 </s> <s>  近期 有望 上报 继 上海浦东新区 天津 滨海新区 重庆 两江 新区 和 浙江 舟山群岛 新区 之后 </s> <s>  第五个 国家级 新区 有望 落户 大连  分析 人士 表示 </s> <s>  大连 如果 成立 国家级 新区 </s> <s>  将 获得 财政金融 贸易 等 多项 
publisher=AFP	abstract=<d> <p> <s> 银行 开打 存款 争夺战 三年 定存 利率 竟 相差 ３ ． ５ </s> </p> </d>	article=<d> <p> <s> 利率 市场化 开始 预演 </s> <s>  银行 开打 存款 争夺战 </s> <s>  短期 存款 利息 不降反升  ６ 月 ７ 日 央行 宣布 降息 </s> <s>  并 扩大 了 存贷款 利率 的 浮动 空间 存款 利率 首次 可 上浮 至 基准利率 的 １ ． １ 倍 </s> <s>  贷款 利率 可 下浮 至 基准利率 的 ０ ． ８ 倍 此 政策 出台 就 好比 利率 市场化 开始 预演 </s> <s>  各家 银行存款 利息 不再 众人 一面 
publisher=AFP	abstract=<d> <p> <s> 许小年 ： 民营 企业家 与 制度 的 摩擦 将 长期 存 </s> </p> </d>	article=<d> <p> <s> 编者按 ： ６ 月 １ 日 </s> <s>  经济学家 许小年 在 参加 正和岛 开岛 仪式 时 指出 </s> <s>  我国 民营企业 与 民营 企业家 尚 处在 一个 非常 尴尬 的 位置 </s> <s>  一是 经济 与 法律 政治 间 存在 摩擦 </s> <s>  二是 经济 体系 与 社会 观念 脱节 而 造成 这一 现象 的 原因 在于 </s> <s>  我国 现代化 转型 存在 问题 改革开放 以来 仅 形成 了 经济 的 现代化 </s> <
publisher=AFP	abstract=<d> <p> <s> 证券业 协会 六招 遏制 Ｉ Ｐ Ｏ 人 情报 </s> </p> </d>	article=<d> <p> <s> 证券时报 记者 获悉 </s> <s>  中国证券业协会 日前 向 各 证券公司 下发 了 《 首次 公开 发行股票 询价 和 申购 业务 实施细则 等 文件 中以 直接 或 间接 方式 载明 以 博取 一 二级 市场 价差 为 目的 申购 新股 的 </s> <s>  中证协 将 不 受理 其 相关 证券 投资 账户 的 配售 对象 备案 申请  现实 中 </s> <s>  公募 基金 和 券商 集合 理财 均 有 专门 的 打 新 账户 </s> <s>  以
publisher=AFP	abstract=<d> <p> <s> 可乐 瓶里 有 根管 身价 能 翻千 </s> </p> </d>	article=<d> <p> <s> 中山 一 消费者 买 到 一瓶 不能 喝 的 可乐 </s> <s>  朋友 欲 拿 １ ６ ０ ０ 元 收购 </s> <s>  可口可乐公司 愿 给 同样 价钱 补偿  尚未 开启 的 可乐 瓶里 有 根 弯曲 的 吸管  世界 真 奇妙  羊城晚报 中山 讯 记者 潘林 摄影 报道 ： 尚未 开启 的 可乐 瓶里 有 根 弯曲 的 吸管 </s> <s>  这瓶 可口可乐 能够 以 １ ６ ０ ０ 元 转让 </s> <s>  超过 瓶装 可乐 零售价 的
publisher=AFP	abstract=<d> <p> <s> 监管部门 开绿灯 小 产权 房 疯长 涉及 群众 一万余 </s> </p> </d>	article=<d> <p> <s> 据 新华社 电 国土 部 最近 公布 北京 陕西 山西 等 地 ５ 起 国土资源 领域 违法 违规 案件  记者 了解 到 </s> <s>  自 ２ ０ ０ ６ 年 至今 </s> <s>  在 重庆市 沙坪坝区 中梁 镇 开发商 违法 占地 １ ５ ０ 亩 </s> <s>  建起 了 ７ 个 小 产权 楼盘 </s> <s>  涉及 群众 一万余 人  小 产权 房 裹挟 购房者 利益  沙坪坝区 国土 资源管理 分局 负责人 称 </s> <s>  中梁
publisher=AFP	abstract=<d> <p> <s> 李大霄 ： 政策 利好 不断 累积 股市 将 向 好 无须 悲 </s> </p> </d>	article=<d> <p> <s> ２ ０ １ ２ 年 ５ 月份 </s> <s>  全国 居民消费 价格 总 水平 同比 上涨 ３ ． ０ ％ 其中 </s> <s>  城市 上涨 ３ ． ０ ％ </s> <s>  农村 上涨 ２ ． ９ ％ ； 食品 价格上涨 ６ ． ４ ％ </s> <s>  非 食品 价格上涨 １ ． ４ ％ ； 消费品 价格上涨 ３ ． ６ ％ </s> <s>  服务项目 价格上涨 １ ． ７ ％ １ － ５ 月 平均 </s> <s>  全国 居民消费 价格 总 水平 
publisher=AFP	abstract=<d> <p> <s> 官员 赌博 称 陪 女同事 度 更年期 看尽 中国 为官 不 </s> </p> </d>	article=<d> <p> <s> 公务员 厕所 摔倒 死因 成为 公 牺牲 官方 回应 称 并 无 不妥 四川省 泸州市 江阳区 黄 舣 镇 党政办 工作人员 朱继宏 </s> <s>  午休 期间 在 厕所 摔倒 </s> <s>  抢救无效 死亡 </s> <s>  被 认定 为 因公 牺牲 后 </s> <s>  引发 网友 争议 此后 </s> <s>  中共 江阳区 委 决定 追认 朱继宏 优秀 共产党员 称号 该 市委 宣传部 负责人 对 人民日报 称 </s> <s>  认定 其 因公 
publisher=AFP	abstract=<d> <p> <s> 日本 森永 召回 约 ３ ２ 万盒 奶制品 包括 立顿 奶茶 </s> </p> </d>	article=<d> <p> <s> 日本 乳业 出现 召回 事件 日前 </s> <s>  日本 知名 乳企森永 乳业 宣布 由于 部分 产品 可能 混入 微生物 而 导致 变味 </s> <s>  需要 召回 约 ３ ２ 万盒 牛奶 和 奶制品 记者 昨日 向 多家 有 大批 进口 食品 出售 的 广州 超市 查询 </s> <s>  均 表示 没有 相关 产品 香港 方面 则 表示 </s> <s>  未 批准 有关 品牌 奶制品 进口  根据 森永 乳业 官网 披露 </s> <s>  本次 召
publisher=AFP	abstract=<d> <p> <s> · 搜狐 社区 用户 请 确认 您 发表 的 言论 符 </s> </p> </d>	article=<d> <p> <s> · 搜狐 社区 经营 许可证 编号 ： 京 Ｉ Ｃ Ｐ ０ ０ ０ ０ ０ ０ ０ ８ 号 《 互联网 电子公告 服务 管理 规定 》 《 全国人大常委会 关于 维护 互联网安全 的 规定 》 《 搜狐 社区 用户 条款 》 规定 </s> <s>  并 符合 本论坛 的 主旨  · 本 社区 用户 不得 在 本 社区 发表 包含 破坏 宪法 和 法律 破坏 民族团结 捏造 或者 歪曲事实 宣扬 封建迷信 淫秽 色情 </s> <s>  及其 他 违反 宪法 和 法
publisher=AFP	abstract=<d> <p> <s> 剩余 可 输入 字符 数 ： ４ ０ ０ </s> </p> </d>	article=<d> <p> <s> 文章正文 ：  · 搜狐 社区 经营 许可证 编号 ： 京 Ｉ Ｃ Ｐ ０ ０ ０ ０ ０ ０ ０ ８ 号  · 搜狐 社区 用户 请 确认 您 发表 的 言论 符合 《 互联网 电子公告 服务 管理 规定 》 《 全国人大常委会 关于 维护 互联网安全 的 规定 》 《 搜狐 社区 用户 条款 》 规定 </s> <s>  并 符合 本论坛 的 主旨  · 本 社区 用户 不得 在 本 社区 发表 包含 破坏 宪法 和 法律 破坏 民族团结 捏造 或者 歪曲事
publisher=AFP	abstract=<d> <p> <s> 中 美 联手 破获 跨国 走私 武器 案 主犯 系 美国 士 </s> </p> </d>	article=<d> <p> <s> 新 京报 讯 </s> <s>  ５ 月 ２ ０ 日 </s> <s>  美方 又 在 北卡罗来纳州 逮捕 了 该案 主犯 现任 美国 国民 警卫队 参谋军士 约瑟夫 · 蒂 波塞 </s> <s>  并 缴获 准备 运往 中国 的 １ ２ 支 枪支 至此 </s> <s>  该 走私 武器弹药 案 犯罪 网络 被 彻底 摧毁  调查  犯罪 交易 依托 网络 进行  由于 此案 中 整个 犯罪 链条 下游 在 境内 </s> <s>  源头 在 境外 </s>
publisher=AFP	abstract=<d> <p> <s> 中国 员工 何时 成 了 外企 老板 的 出气 </s> </p> </d>	article=<d> <p> <s> 中国 雅虎 侠客 平台 仅 提供 信息 存储空间 服务 </s> <s>  其 内容 均 由 上网 用户 提供 中国 雅虎 提示 您 尊重 权利 人 之 权利 根据 相关 法律 规定 </s> <s>  部分 内容 可能 应 权利 人 通知 未予 显示 </s> <s>  请点 这里 查 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 苏贞昌 ： 若 执政者 一意孤行 民进党 将 强烈 反 </s> </p> </d>	article=<d> <p> <s> 台海 网 ６ 月 ２ 日讯 民进党 主席 苏贞昌 ２ 日 出席 党籍 立委 服务处 成立 茶会 时 </s> <s>  不 忘 再次 炮轰 马 政府 苏贞昌 表示 </s> <s>  不管 是 美牛 或证 所 税案 </s> <s>  马英九 想 用 督军 的 方式 强行 压制 立委 反应 民意 </s> <s>  人民 一定 会 记得 他 这种 以 权势 压制 民意 的 作风 及 作法 对于 如何 协助 党团 立委 推动 倒阁 他仅 强调 </s> <s>  民进党
publisher=AFP	abstract=<d> <p> <s> 妇女 色诱 八旬 老头 ３ 名 壮汉 扮 警察 抓 嫖 敲诈 钱 </s> </p> </d>	article=<d> <p> <s> ３ ８ 岁 的 湖南 女子 化名 色诱 两名 高龄 老伯 </s> <s>  其中 一名 更达 ８ ０ 岁 高龄 </s> <s>  色诱 成功 后 ３ 名 彪形大汉 从天而降 </s> <s>  假扮 警察 抓 嫖 骗钱 １ ５ 万 近日 </s> <s>  这名 女子 及其 三名 同伙 涉嫌 招摇撞骗 罪 被 广州 花都区 检察院 批捕  经 查实 </s> <s>  ２ ０ １ ２ 年 ３ 月 ２ ２ 日 ９ 时许 </s> <s>  阿玲 在 花都区 新世纪
publisher=AFP	abstract=<d> <p> <s> 加拿大 西部 发生 石油 管道 泄漏 距 市区 月 １ ０ ０ 公 </s> </p> </d>	article=<d> <p> <s> 新华网 温哥华 ６ 月 ８ 日电 据 加拿大 媒体 ８ 日 报道 </s> <s>  加拿大 西部 艾伯塔省 ７ 日晚 发生 一起 石油 管道 泄漏 事故 </s> <s>  漏油 数量 大约 为 １ ０ ０ ０ 桶 至 ３ ０ ０ ０ 桶  报道 说 </s> <s>  事发 地点 位于 艾伯塔省 中西部 的 森德镇 </s> <s>  距离 人口 约 ９ ． ２ 万 的 红 鹿市 约 １ ０ ０ 公里 泄漏 的 原油 流入 当地 红鹿河 的 支流 </s> <s
publisher=AFP	abstract=<d> <p> <s> 印度 民众 观测 日环 </s> </p> </d>	article=<d> <p> <s> 中国 雅虎 侠客 平台 仅 提供 信息 存储空间 服务 </s> <s>  其 内容 均 由 上网 用户 提供 中国 雅虎 提示 您 尊重 权利 人 之 权利 根据 相关 法律 规定 </s> <s>  部分 内容 可能 应 权利 人 通知 未予 显示 </s> <s>  请点 这里 查 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 脱衣舞 疯狂 农村 夏夜 让 人 汗 </s> </p> </d>	article=<d> <p> <s> 在 众人 的 眼中 </s> <s>  特别 是 城里人 看来 </s> <s>  农村 人 是 封建 保守 </s> <s>  顽固 守旧 </s> <s>  思想僵化 </s> <s>  但 我们 从 报道 中 看到 为何 如此 多 的 人 对 跳 脱衣舞 这种 城里人 玩 的 </s> <s>  更 确切 地说 外国人 玩 的 很 开放 的 东西 这么 感兴趣 </s> <s>  丝毫 看不出 有何 反感 排斥 之 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 山东 曲阜 孔林 附近 女子 被 斩首 续 ： 系 凶手 女 </s> </p> </d>	article=<d> <p> <s> 网贴 中 附带 的 女子 被 杀 现场 图片  大众网 ５ 月 ３ １ 日 曲阜 讯 近日 </s> <s>  一 淄博 男青年 因 女友 与其 分手 </s> <s>  追女友 至 曲阜 </s> <s>  将 女友 杀死 后 逃之夭夭 案件 发生 后 </s> <s>  曲阜市 公安局 仅用 了 ５ ０ 个 小时 将 此 案侦破 </s> <s>  在 深圳 将 该 男青年 抓获归案  ５ 月 ２ ５ 日 １ ３ 时许 </s> <s>  曲阜市 公安局 １ 
publisher=AFP	abstract=<d> <p> <s> 重庆 一 男子 连杀 ３ 人 刺伤 １ 民警 后 被 围殴 致 </s> </p> </d>	article=<d> <p> <s> ２ ０ １ ０ 年 １ １ 月 ６ 日 </s> <s>  重庆 大足县 发生 一起 ３ 死 １ 伤 恶性案件 </s> <s>  犯罪 嫌疑人 经 抢救无效 死亡 </s> <s>  与 之 搏斗 身负重伤 的 民警 正在 抢救 之中 图为 市民 自发 探望 受伤 民 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 我国 拟 修改 安全 生产 法 企业 存 隐患 可 被 断水 断 </s> </p> </d>	article=<d> <p> <s> 本报讯 》 征求意见 稿 指出 </s> <s>  存在 重大 生产 安全 事故隐患 生产 经营 单位 如 拒不执行 安监 部门 作出 的 停产 停业 决定 </s> <s>  安监 部门 可 通知 有关 单位 对 其 断水 断电 </s> <s>  有关 单位 应当 予以 配合  征求意见 稿 规定 </s> <s>  存在 重大 生产 安全 事故隐患 的 生产 经营 单位 拒不执行 安全 生产 监督管理 职责 的 部门 依法 作出 停产 停业 停止 施工 停止使
publisher=AFP	abstract=<d> <p> <s> 药监局 ： ６ 月底 前 完成 城区 餐饮 单位 量化 分级 管 </s> </p> </d>	article=<d> <p> <s> 中新网 ６ 月 １ 日电 据 国家 食 药监局 网站 消息 </s> <s>  日前 </s> <s>  中国 各地 正 按 步骤 分阶段 推进 餐饮 服务 食品安全 监督 量化 分级管理 工作 </s> <s>  根据 国家 食 药监局 工作 部署 要求 </s> <s>  ６ 月底 前 </s> <s>  中国 将 完成 城区 学校食堂 集体 用餐 配送 单位 中央 厨房 旅游 景区 餐饮 服务 单位 的 监督 量化 分级管理 工作  ２ ０ １ ２ 年 １ 月
publisher=AFP	abstract=<d> <p> <s> 官员 情妇 两次 流产 遭 抛弃 曝光 官员 淫秽 短 </s> </p> </d>	article=<d> <p> <s> １ ２ 月 ６ 日 近日 </s> <s>  有 网友 爆料 </s> <s>  称 青岛市 四方区 滨海新区 开发 建设 指挥部 办公室 主任 李某 包养 情妇 </s> <s>  在 情妇 两次 流产 绝孕后 将 其 抛弃 网帖 照片 公布 了 两人 不堪入目 的 手机短信 对话 </s> <s>  引发 众多 网友 围观 李某 发送给 杨 菏 的 短信 遭 曝 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 全国 掀起 扫黄 风暴 涉黄 场所 天上 落人 </s> </p> </d>	article=<d> <p> <s> 中国 雅虎 侠客 平台 仅 提供 信息 存储空间 服务 </s> <s>  其 内容 均 由 上网 用户 提供 中国 雅虎 提示 您 尊重 权利 人 之 权利 根据 相关 法律 规定 </s> <s>  部分 内容 可能 应 权利 人 通知 未予 显示 </s> <s>  请点 这里 查 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 联合国 秘书长 敦促 叙利亚 政府 履行 安南 和平 计 </s> </p> </d>	article=<d> <p> <s> 中新网 ５ 月 ３ １ 日电 据 外电报道 </s> <s>  联合国 秘书长 潘基文 ３ １ 日 敦促 叙利亚 政府 尊重 承诺 </s> <s>  履行 叙 危机 联合 特使 安南 的 和平 计划  潘基文 表示 </s> <s>  我 要求 叙利亚 政府 恪守 承诺 </s> <s>  切实 履行 安南 的 和平 计划  联合国安理会 ３ ０ 日 就 叙利亚 问题 举行 了 闭门 磋商 </s> <s>  听取 联合国 － 阿盟 叙利亚 危机 副 特使 让 
publisher=AFP	abstract=<d> <p> <s> 武汉 一 环卫工人 因占道 遭 围殴 被 泼 滚烫 米 </s> </p> </d>	article=<d> <p> <s> 荆楚网 消息 ５ 月 ３ １ 日 </s> <s>  ３ 名 男子 因嫌 环卫 车占道 </s> <s>  竟 将 一碗 滚烫 的 米粉 泼 到 环卫工 头上 </s> <s>  并 将 其 殴打 成 脑震荡  ３ １ 日 清晨 ５ 时许 </s> <s>  武昌区 城管局 大桥 清洁队 的 胡 师傅 驾驶 着 环卫 清洗 车辆 </s> <s>  停 在 小东门 的 红绿灯 安全岛 斑马线 处 清洗 路面 不料 从 后方 驶来 一辆 中型 货车 </s> <s> 
publisher=AFP	abstract=<d> <p> <s> 俄总统 竞选 梅普 或许 换 </s> </p> </d>	article=<d> <p> <s> ９ 月 ２ ４ 日 </s> <s>  俄罗斯 总统 梅德韦 杰夫 在 统一 俄罗斯 党代表大会 上 提议 </s> <s>  由 现任 总理 普京 参加 ２ ０ １ ２ 年 总统大选 普京 则 表示 </s> <s>  如 他 当选 总统 </s> <s>  梅德韦 杰夫 将 出任 新一届 政府 总 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 北京 宝马 女挤 翻 本田 撞 飞路 人 受审 迟到 庭上 轻 </s> </p> </d>	article=<d> <p> <s> １ ０ 月 １ ２ 日 </s> <s>  开 宝马车 的 女司机 迟到 </s> <s>  导致 庭审 延时 ５ ０ 分钟 </s> <s>  法庭 工作人员 指引 蒋 某入 被告席 为 追逐 剐 蹭 自己 的 本田 车 </s> <s>  ２ ３ 岁 的 女 宝马 司机 蒋某 不惜 违规 强行 并线 </s> <s>  在 门头沟 新华 大街 上别 翻 本田 车令 蒋某 意外 的 是 </s> <s>  这时 宝马 也 失控 </s> <s>  撞飞 人行道 上 
publisher=AFP	abstract=<d> <p> <s> 四川 渠江 因 暴雨 突发 洪水 ８ ０ 余万 民众 受 </s> </p> </d>	article=<d> <p> <s> ８ 月 ５ 日 </s> <s>  四川 境内 渠江 因 大暴雨 水位 急剧 上升 </s> <s>  渠县 县城 水位 净涨 １ ９ 米 </s> <s>  此次 洪灾 已 导致 渠县 部分 低洼地 段 停水 停电 停气 </s> <s>  渠城 滨河路 龙溪 市场 等 地段 和 街道 全部 被淹 </s> <s>  渠县 已 启动 防汛 应急 二级 响应 截至 目前 </s> <s>  渠县 ６ ０ 个 乡镇 已有 ８ ０ 多万 人 受灾 </s> <s>  沿江
publisher=AFP	abstract=<d> <p> <s> 叙 粮价 大涨 百万 人 需 援助 海外 人士 资助 反对 </s> </p> </d>	article=<d> <p> <s> 中国 网 ６ 月 ７ 日讯据 外媒 报道 根据 联合国 人 道 事务 协调 办公室 叙利亚 公告 </s> <s>  至少 １ ０ ０ 万 叙利亚人 需要 人道主义 援助 </s> <s>  ７ ． ８ 万 叙利亚人 以 难民 身份 生活 在 邻国 尽管 人道主义 援助 正 被 送入 叙利亚 </s> <s>  但 依然 无法 满足 需求 联合国 下属 世界粮食计划署 正 考虑 ６ 月份 为 ５ ０ 万 叙利亚人 提供 粮食 援助 叙利亚 政府 已经 同意 扩大 人 
publisher=AFP	abstract=<d> <p> <s> 河南 漯河 省级 文保 旁建 高楼 百年老 房 随时 会 坍 </s> </p> </d>	article=<d> <p> <s> 河南 漯河市 交通 路 沙河 南岸 风景 旖旎 寸土寸金 一年多来 </s> <s>  这里 一直 有 一栋 ３ ０ 层 的 高 楼群 在 施工 </s> <s>  而 距 该 楼群 最近 处 不到 １ ０ 米 的 地方 </s> <s>  趴着 个 不起眼 的 西式 建筑 这座 并 不起眼 的 西式 建筑 漯河 基督教堂 </s> <s>  １ ９ １ ２ 年 由 西方 传教士 建设 </s> <s>  今年 正好 １ ０ ０ 岁  １ ０ ０ 年 来 </s> 
publisher=AFP	abstract=<d> <p> <s> 多伦多 枪击案 似为 寻仇 目击者 回忆 恐怖 现 </s> </p> </d>	article=<d> <p> <s> 晚 高峰 在 市中心 商场 发生 的 枪击案 引发 大规模 恐慌  加拿大 多伦多 一家 购物中心 ２ 日 晚间 发生 枪击案 </s> <s>  １ 人 死亡 </s> <s>  ６ 人 受伤 警方 初步 调查 认为 </s> <s>  死者 是 枪手 寻仇 的 对象 </s> <s>  其余 伤者 均 为 无辜 受害者  警方 仍 在 寻找 枪手 下落  多人 伤亡  发生 枪击 的 伊顿 中心 位于 多伦多 市中心 </s> <s>  是 城内 最 主要
publisher=AFP	abstract=<d> <p> <s> 广西南宁 整治 ６ 家涉 黄 场所 嫖客 自 抽耳 </s> </p> </d>	article=<d> <p> <s> ２ ０ １ ０ 年 ７ 月 ９ 日 </s> <s>  妈 </s> <s>  我 对不起 你 说完 </s> <s>  一 嫖客 狂 抽 自己 ８ 个 耳光 ： 我 真是太 糊涂 了 </s> <s>  我毁 了 自己 该 嫖客 边 说 边 跪求 民警 放 他 一马 </s> <s>  做出 如此 惊人 的 忏悔 举动 南宁市 兴宁区 公安分局 集中 整治 ６ 家涉 黄 场所 </s> <s>  查获 涉嫌 卖淫嫖娼 人员 ２ ０ 人 </s> <s>  对 存在 
publisher=AFP	abstract=<d> <p> <s> 盘点 全球 空姐 的 秘 </s> </p> </d>	article=<d> <p> <s> 中国 雅虎 侠客 平台 仅 提供 信息 存储空间 服务 </s> <s>  其 内容 均 由 上网 用户 提供 中国 雅虎 提示 您 尊重 权利 人 之 权利 根据 相关 法律 规定 </s> <s>  部分 内容 可能 应 权利 人 通知 未予 显示 </s> <s>  请点 这里 查 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 选秀 脱光 门 女主角 被 人 </s> </p> </d>	article=<d> <p> <s> 中国 雅虎 侠客 平台 仅 提供 信息 存储空间 服务 </s> <s>  其 内容 均 由 上网 用户 提供 中国 雅虎 提示 您 尊重 权利 人 之 权利 根据 相关 法律 规定 </s> <s>  部分 内容 可能 应 权利 人 通知 未予 显示 </s> <s>  请点 这里 查 </s> </p> </d>
publisher=AFP	abstract=<d> <p> <s> 考古学家 挖 到 莎士比亚 剧院 遗址 建造 于 红灯 </s> </p> </d>	article=<d> <p> <s> 中新网 ６ 月 ７ 日电 据 台湾 《 联合报 》 ６ 日 报道 </s> <s>  考古队 在 东 伦敦 的 秀尔帝 奇区 挖 到 莎士比亚 的 帷幕 剧院 遗址 </s> <s>  该 剧院 是 莎士比亚 名剧 《 亨利 五世 》 及 《 罗密欧 与 朱丽叶 》 初演 的 地方  考古学家 在 地下 ３ 米处 挖 到 剧院 的 部分 广场 和 廊道 </s> <s>  后续 挖掘 作业 将 于 年底 或 明年初 进行  英国伦敦 博物馆 发言人 ６ 日 宣布 
publisher=AFP	abstract=<d> <p> <s> 他们 靠 什么 上位 走 </s> </p> </d>	article=<d> <p> <s> 【 中国 奶茶 妹妹 在 日 走红 日 网民 称强 过 韩国 整形 美女 】 曾 在 ２ ０ ０ ９ 年 成为 中国 网络红人 的 奶茶 妹妹 于 ２ ０ １ １ 年 ８ 月 步入 清华大学 </s> <s>  这使 她 再次 成为 媒体 追捧 的 对象 有 日本 媒体 对 奶茶 妹妹 进行 报道 </s> <s>  引起 了 日本 网民 的 关注 有 网民 留言 表示 </s> <s>  比起 韩国 那些 整形 美女 </s> <s>  奶茶 妹妹 更加 可爱 还有
